"id","train","target"
13491121,0,0
13491458,0,0
13491466,0,0
13492403,0,0
13492578,1,0
13492594,1,0
13493051,0,0
13493183,0,0
13493221,1,0
13493337,0,0
13493477,0,0
13493868,0,16.9
13494317,1,0
13494589,1,0
13494902,1,0
13494910,1,0
13495291,0,0
13495500,0,0
13495682,0,0
13496387,0,0
13496417,0,0
13496506,1,0
13496719,0,0
13496913,1,0
13497006,1,0
13497081,1,0
13497502,1,0
13497634,0,0
13497669,0,0
13497723,0,0
13498630,1,0
13498673,0,0
13498819,0,0
13499190,0,0
13499289,0,0
13499408,0,63.65
13499432,1,0
13500112,0,0
13500309,1,0
13500422,0,0
13500511,0,0
13500546,0,0
13500627,0,0
13500716,0,0
13500759,0,0
13500775,0,0
13500872,0,0
13500937,0,0
13502433,0,0
13502646,0,0
13503081,0,0
13503588,0,0
13503880,1,0
13504185,1,0
13504649,0,0
13504690,1,0
13504789,1,0
13504908,0,0
13505068,0,0
13505556,0,0
13505777,1,9.95
13505793,0,0
13505866,0,0
13506137,1,0
13506170,0,0
13506218,1,0
13506706,1,0
13507052,0,22.8
13507400,1,0
13507575,1,0
13507826,0,0
13507915,0,0
13508032,1,0
13508199,0,0
13508504,0,0
13508865,0,0
13509284,0,0
13509349,0,0
13510673,1,0
13510711,0,0
13510843,0,0
13511564,1,0
13511998,1,31.84
13512625,1,0
13513079,0,0
13513575,0,0
13513583,0,0
13513729,1,0
13513800,1,0
13513931,0,0
13514318,0,0
13514326,0,0
13514342,1,0
13514407,0,0
13514458,0,0
13514660,0,0
13514687,1,0
13514865,1,0
13514873,0,0
13515063,0,0
13515241,0,0
13515683,0,0
13515942,1,0
13516060,0,0
13516671,0,0
13516930,0,0
13516973,0,0
13517619,0,49.58
13517732,0,0
13518364,0,0
13518542,0,0
13518623,0,0
13519905,0,0
13519964,0,15.9
13520571,0,0
13520784,0,0
13521047,1,0
13521489,0,0
13522361,0,0
13522485,0,0
13522515,0,0
13522574,1,0
13522809,1,0
13523449,0,0
13523708,1,0
13523961,0,0
13524330,0,0
13524607,1,0
13525263,0,0
13525557,1,0
13525751,1,0
13525840,1,0
13526200,0,0
13526294,0,0
13526316,0,0
13526413,0,0
13527550,0,0
13527746,0,0
13528254,1,0
13528335,1,0
13529099,0,0
13529145,0,0
13529498,0,15.9
13530240,0,0
13531697,0,0
13531794,0,0
13532669,0,0
13533410,0,0
13533495,1,0
13533738,1,0
13534378,1,0
13534939,0,0
13536052,1,0
13536648,1,47.94
13538250,1,0
13538713,0,0
13539175,1,25.88
13539191,0,0
13539523,0,0
13540211,1,0
13540750,0,0
13540963,0,0
13541455,0,0
13541773,1,0
13542680,1,0
13543172,0,0
13543849,0,0
13544977,0,0
13546180,0,0
13546473,0,0
13546643,0,0
13547755,1,0
13549375,1,0
13549596,0,0
13550365,0,0
13551159,0,0
13551175,0,0
13551655,0,0
13552309,0,0
13552317,0,0
13552406,1,0
13552554,1,0
13552929,1,0
13553062,0,0
13553119,0,45.8
13553534,0,0
13553690,0,0
13553933,0,0
13554700,0,0
13556070,0,0
13556860,0,0
13557912,1,0
13558064,1,0
13558307,0,0
13558846,0,0
13559036,0,0
13560123,0,0
13560409,1,0
13561278,0,0
13561367,0,0
13561707,0,0
13561928,0,0
13562223,0,0
13562274,0,0
13562754,0,0
13564706,0,0
13564773,1,245.7
13565478,0,0
13566091,1,0
13566172,0,0
13566520,1,0
13566660,1,0
13568396,0,0
13568957,0,0
13569929,0,20
13570048,0,0
13570757,1,0
13571249,0,0
13571362,0,0
13571656,1,0
13571770,0,0
13572008,1,0
13572326,0,0
13572601,1,0
13572717,0,0
13573691,0,0
13573837,0,0
13574124,0,0
13574159,1,0
13574272,1,0
13574337,0,0
13574469,0,0
13574647,0,0
13574701,0,0
13574892,0,0
13576275,0,0
13576976,0,0
13577050,1,19.85
13577654,1,0
13577689,0,0
13577913,0,0
13577930,0,0
13578090,0,0
13578227,0,0
13578405,0,0
13578510,1,39.85
13578618,1,23.8
13578731,0,0
13578995,0,0
13579240,0,0
13579797,0,0
13579940,0,0
13580523,1,0
13581023,1,27.1
13581040,0,0
13581074,0,0
13581236,1,0
13581309,0,0
13581333,0,0
13581368,0,0
13581600,1,0
13581783,0,0
13581848,0,0
13581953,1,0
13582089,0,0
13582445,1,0
13582496,0,0
13582780,1,0
13582836,0,0
13582895,0,0
13583158,0,0
13583433,0,0
13583778,0,0
13583905,0,0
13583999,0,0
13584138,1,0
13584197,1,0
13584375,1,0
13584618,0,0
13584871,0,0
13584898,0,0
13585800,1,0
13585835,1,0
13585924,1,0
13585991,0,0
13586084,0,0
13586122,1,0
13586165,0,0
13586262,0,12.8
13586416,1,0
13586424,1,0
13586599,1,32.85
13586823,0,0
13586866,0,0
13586874,0,0
13587226,0,0
13587625,0,0
13587897,1,0
13587900,1,0
13588249,0,0
13588257,0,0
13588451,1,0
13588559,0,0
13589245,0,0
13589490,0,0
13590030,0,0
13590464,0,0
13590561,1,0
13590596,0,0
13591100,1,0
13591126,1,0
13591142,1,0
13591150,0,0
13591207,0,0
13591231,1,0
13591240,0,0
13591452,0,0
13591592,0,0
13592610,1,0
13593099,0,0
13593153,1,0
13593595,0,35.25
13593668,1,0
13593781,0,0
13593803,0,0
13594184,1,0
13594214,1,0
13594230,0,0
13594290,0,0
13594540,0,0
13594915,0,0
13595032,1,20.85
13595130,0,0
13595180,1,0
13595580,0,0
13595610,1,0
13595911,0,0
13595920,0,0
13596055,1,0
13596519,0,0
13596527,0,0
13596659,1,0
13596683,0,0
13597140,0,0
13597485,0,0
13597817,1,0
13598171,0,0
13598201,1,0
13598686,0,0
13598830,0,0
13599674,0,0
13599690,0,0
13599780,0,0
13600559,0,0
13601040,0,0
13601156,1,0
13601172,1,27.44
13601237,0,0
13601440,1,0
13601482,0,0
13601920,1,0
13603426,0,0
13603434,1,0
13603698,0,0
13604074,1,0
13604333,0,0
13604406,0,0
13604970,1,0
13604996,0,0
13605321,0,0
13605496,0,0
13606549,1,0
13606573,0,0
13606883,0,0
13607243,0,0
13607405,0,0
13607863,1,0
13608150,1,0
13608592,0,0
13608797,0,0
13609114,0,0
13609246,1,0
13609327,0,0
13609416,1,0
13609750,0,0
13609882,0,0
13610287,1,0
13610538,1,0
13610554,0,0
13612840,0,0
13613499,0,0
13614401,0,0
13614410,1,0
13614657,1,0
13615491,1,0
13616935,0,0
13618245,0,0
13619470,0,0
13620320,0,0
13628402,0,0
13628925,0,0
13629336,0,0
13631209,0,0
13631225,0,0
13631268,0,0
13631594,0,0
13631721,1,0
13632183,0,0
13632914,1,0
13633562,0,0
13633570,0,0
13633660,0,0
13634291,1,0
13634593,1,0
13634852,1,0
13634887,0,0
13635026,0,0
13635077,1,0
13635387,1,0
13635395,1,0
13635573,1,0
13635611,1,0
13636090,0,0
13636421,0,0
13636677,0,0
13636707,0,0
13637096,1,0
13637517,0,0
13637541,0,0
13637576,1,0
13637819,0,0
13638211,1,0
13638270,0,0
13638556,0,0
13639269,1,0
13639668,0,0
13639935,1,0
13640151,1,0
13640500,0,0
13640690,1,0
13641336,0,0
13641816,0,0
13642545,0,0
13642600,0,0
13643908,1,0
13644181,1,0
13644190,1,0
13644505,0,0
13644700,1,0
13645692,0,0
13647040,1,0
13647415,0,0
13647784,0,0
13647865,0,0
13648357,1,0
13648373,0,0
13649078,0,0
13649230,1,0
13649930,0,0
13649981,0,0
13650041,0,0
13650602,1,0
13651366,1,0
13651773,0,8.95
13651803,0,0
13653172,0,0
13653954,0,0
13654004,0,0
13654098,1,0
13654268,0,0
13655400,1,0
13655620,1,0
13655884,0,0
13655906,0,0
13656384,1,0
13657100,0,0
13657542,0,0
13658344,0,0
13658417,0,0
13659448,1,0
13659502,1,0
13659839,0,0
13660241,0,0
13663119,0,0
13663186,1,0
13664751,1,0
13665049,0,0
13666355,1,0
13667980,1,0
13668218,0,0
13669141,0,0
13669532,0,0
13669672,1,0
13670107,1,15.85
13671251,0,0
13671790,1,0
13672495,0,0
13672711,0,24.95
13673211,1,0
13673432,0,0
13673904,0,0
13673947,1,0
13674153,0,0
13674277,0,0
13674340,1,0
13674455,0,0
13674609,0,0
13674749,1,0
13674960,1,0
13675150,1,0
13675257,0,0
13675389,1,0
13676555,0,0
13676695,1,0
13676709,1,0
13676970,0,0
13677063,1,0
13677101,1,0
13677888,0,0
13677896,0,0
13678515,0,0
13678760,0,0
13678779,0,0
13678841,0,0
13679007,1,0
13679244,1,0
13679317,0,0
13679678,1,0
13680269,1,0
13680773,1,0
13680854,0,0
13680994,1,0
13681109,0,0
13681176,0,0
13681338,0,0
13681397,1,0
13681656,0,0
13681958,1,0
13681966,1,0
13682180,0,0
13682253,0,19.75
13682270,0,0
13682300,1,43.79
13682482,0,0
13682520,1,32.85
13682679,0,0
13682792,0,0
13682903,0,0
13682989,1,0
13683225,0,0
13683241,0,0
13683616,0,0
13683799,0,0
13683888,0,0
13684043,0,0
13684337,0,0
13684418,0,0
13684540,0,0
13684833,0,0
13685007,1,8.99
13685031,1,0
13685260,1,0
13685597,0,0
13685937,0,0
13685996,1,0
13686097,0,0
13686402,0,0
13686437,0,0
13686755,1,0
13686879,0,8.95
13686909,0,0
13687034,0,0
13687050,0,0
13687450,0,0
13687476,1,0
13687557,1,0
13687824,1,0
13687859,0,0
13688111,0,0
13688669,0,0
13688685,0,187.9
13688731,1,0
13689037,0,0
13689088,1,49.8
13689169,1,0
13689959,0,0
13690809,0,0
13691317,0,0
13691341,0,0
13691481,0,0
13691538,1,0
13691570,1,41.79
13691856,1,0
13692577,0,0
13693158,0,0
13693204,0,0
13693280,1,0
13693638,0,0
13693980,0,0
13694383,0,0
13694480,0,0
13694570,0,55.75
13694626,0,0
13694812,0,0
13695282,0,0
13695479,0,0
13695703,1,0
13695827,0,27.35
13695851,0,0
13695894,1,0
13696270,0,0
13696327,0,0
13696351,1,0
13696530,1,0
13696874,0,38.72
13696920,0,18.85
13697340,1,0
13698001,0,0
13698141,0,0
13698150,1,0
13698184,1,0
13698290,0,0
13698362,0,0
13698915,0,0
13699326,1,0
13699601,1,0
13699733,0,0
13700243,0,0
13700375,1,0
13700430,0,0
13700650,1,0
13700871,0,0
13701355,0,0
13701363,0,0
13701622,0,0
13701940,1,0
13702025,0,0
13702122,0,0
13702513,1,0
13702653,0,0
13703382,1,0
13703714,1,0
13704478,0,0
13704532,1,0
13704907,1,0
13704974,0,0
13705687,1,0
13705741,0,0
13705776,0,0
13706241,0,0
13706411,1,0
13706934,1,0
13707515,0,0
13707574,0,0
13707868,0,0
13707884,0,0
13707965,1,0
13708171,0,0
13708481,1,0
13708511,0,0
13708597,0,0
13709097,1,0
13710257,1,0
13710613,0,0
13711008,0,0
13711660,0,0
13712055,0,0
13715470,0,0
13715488,1,0
13715658,0,0
13715836,0,0
13716263,1,0
13717154,1,0
13717162,0,0
13719050,1,0
13719149,1,0
13720759,0,0
13720821,0,0
13721135,0,0
13722379,0,0
13724720,1,0
13726293,0,0
13726447,1,0
13726471,0,0
13726609,0,0
13729756,0,739.48
13730355,0,0
13730665,0,0
13731157,1,0
13732030,1,0
13732145,0,0
13734210,0,0
13734377,0,31.85
13734792,0,38.7
13734830,0,0
13735349,0,0
13735381,0,0
13736604,1,0
13736680,1,0
13738941,0,0
13739131,0,0
13739239,1,0
13739395,1,0
13739409,0,0
13740628,0,0
13741144,0,34.85
13741217,1,0
13742590,0,0
13744674,0,0
13747045,1,0
13750313,0,0
13751093,1,0
13751921,0,0
13755889,0,0
13757954,0,0
13759248,0,0
13760017,1,0
13760459,0,0
13763326,0,0
13764470,0,0
13765531,0,0
13765590,0,0
13769405,0,0
13769430,1,0
13770039,1,0
13770977,0,0
13771264,0,0
13771345,0,0
13771795,0,0
13771965,0,0
13773321,0,0
13773356,0,0
13774492,0,0
13789163,0,0
13789457,0,0
13790331,0,0
13794094,0,0
13795864,1,0
13795899,0,0
13796968,1,0
13797131,1,0
13797158,0,0
13798669,1,0
13799185,1,0
13800647,0,0
13803867,0,0
13804871,0,4.95
13807277,0,0
13809253,0,0
13809270,0,0
13810030,1,0
13810081,0,0
13812076,0,0
13814168,0,0
13815156,0,0
13817663,1,0
13817728,1,0
13819780,0,0
13819976,1,0
13821580,0,0
13822292,0,0
13822500,0,24.7
13825429,0,0
13826581,1,0
13826689,1,0
13827057,0,13.85
13827189,0,0
13827251,1,0
13827545,1,0
13827731,0,54.74
13828681,0,0
13828711,0,0
13828720,0,0
13828754,0,0
13828797,0,0
13828827,1,0
13828991,0,0
13829092,0,29.9
13829238,1,0
13829262,0,0
13829734,0,0
13829793,1,0
13829831,0,0
13830309,0,0
13830465,0,0
13830562,0,0
13830627,0,0
13830805,0,0
13830945,0,0
13830970,0,0
13831003,0,0
13831518,1,0
13831526,1,35.74
13831674,0,45.3
13832247,0,0
13832476,1,71.7
13833030,1,0
13833111,0,0
13833260,0,0
13833480,1,0
13833995,0,0
13834088,1,0
13834576,0,37.8
13834649,1,0
13834819,0,0
13834932,0,0
13834983,0,0
13835009,0,0
13835050,0,0
13835130,1,0
13835238,1,0
13835327,0,0
13835343,1,0
13835394,1,0
13835440,0,0
13835467,0,0
13835556,1,0
13835637,1,0
13835882,0,0
13835955,0,0
13836560,1,0
13837141,1,0
13837540,0,0
13837605,1,0
13837885,0,0
13838318,0,0
13838393,0,0
13838415,0,57.7
13839861,0,56.69
13839888,0,0
13840096,1,0
13840355,0,0
13840959,0,0
13840991,0,0
13841009,1,0
13841246,0,0
13841254,0,0
13841572,0,12.95
13841858,0,0
13841998,0,0
13842013,0,0
13842080,0,0
13842170,0,0
13842285,1,0
13842374,0,0
13842439,0,0
13842471,1,0
13842625,0,0
13843079,0,0
13843630,0,0
13843800,0,52.85
13844113,0,38.7
13844229,0,0
13844504,0,0
13844512,0,0
13844636,0,0
13844660,0,0
13845012,0,0
13845063,0,0
13845187,0,0
13845330,0,19.8
13845640,0,0
13845900,1,0
13845918,1,225.75
13845950,0,0
13846086,0,0
13846205,0,0
13846248,0,0
13846264,0,0
13846523,0,0
13846647,0,0
13846795,0,0
13846850,0,0
13846922,0,4.95
13846990,1,0
13847147,1,0
13847201,1,0
13847279,0,0
13847341,0,0
13847465,0,0
13847511,1,0
13847538,0,0
13847619,1,0
13847627,0,0
13847635,1,0
13847767,0,0
13847783,1,0
13847791,1,50
13848038,0,0
13848623,0,19.9
13849050,0,0
13849069,0,0
13849379,0,0
13849450,0,0
13849646,0,0
13849719,0,0
13850156,0,0
13850229,0,72.65
13850237,0,0
13850253,0,0
13850296,0,0
13850342,1,0
13850440,0,0
13850814,0,0
13851098,0,0
13851799,1,0
13851845,0,0
13852183,0,0
13852230,0,0
13852302,1,0
13852531,0,0
13852620,1,0
13852817,0,0
13852841,0,0
13853015,0,0
13853120,1,42.1
13853139,0,0
13853244,0,0
13853414,1,0
13853465,1,0
13854097,0,29.84
13854143,0,0
13854232,0,0
13854380,0,0
13854631,1,0
13854720,1,0
13854801,0,0
13855255,1,0
13855298,0,0
13855450,0,0
13855751,0,0
13855794,1,0
13855905,0,0
13855972,1,0
13856235,0,0
13856596,1,0
13856790,0,30.8
13856910,1,0
13857363,1,0
13857410,0,0
13857665,0,0
13857762,0,0
13857770,0,0
13857835,1,0
13857959,0,0
13858351,0,0
13858980,1,0
13859544,1,0
13859560,1,0
13859757,0,0
13860097,0,0
13860224,1,0
13860470,0,0
13860909,0,0
13861123,0,0
13861620,0,0
13861972,1,0
13862154,1,0
13862600,0,0
13862634,1,0
13862707,0,7.95
13862863,0,0
13863061,0,0
13863428,0,0
13863568,0,0
13863703,0,0
13863754,1,56.7
13864068,0,0
13864394,0,0
13864602,0,0
13864661,0,0
13864939,0,0
13865013,0,39.78
13865200,1,0
13865242,0,0
13865269,0,0
13865315,1,0
13865439,1,0
13865510,0,0
13865650,0,0
13865749,1,0
13865765,1,70.5
13865803,0,0
13865889,1,0
13865935,0,0
13866249,0,0
13866400,1,0
13866591,0,0
13866621,0,14.9
13866664,0,0
13867067,0,7.95
13867075,1,0
13867172,0,0
13867202,0,0
13867229,1,0
13867237,1,0
13867601,0,0
13868314,1,16.34
13868470,1,0
13868497,0,0
13868675,0,0
13868683,1,0
13869167,1,0
13869175,0,9.95
13869469,0,0
13869728,0,210.89
13869760,0,0
13869850,1,0
13870220,0,0
13871501,0,0
13871510,1,0
13871684,0,0
13871706,1,0
13871897,0,0
13872044,1,0
13872052,0,0
13872087,0,0
13872370,0,0
13872915,0,0
13872931,0,0
13873059,0,0
13873377,0,0
13873490,0,0
13873652,0,0
13873687,1,0
13873750,0,0
13873873,0,0
13873962,0,0
13874012,0,0
13874110,0,0
13874276,0,0
13874470,1,0
13874527,1,0
13874691,1,0
13875388,0,0
13875434,0,0
13875752,1,0
13876155,0,0
13876813,0,25.9
13877194,0,0
13877283,0,34.85
13877585,1,0
13877941,0,0
13878000,1,0
13878115,0,0
13878247,0,0
13878620,0,0
13878832,1,0
13879030,0,0
13879065,1,0
13879197,1,0
13879324,0,0
13879685,1,0
13879820,0,0
13879987,0,0
13880306,1,0
13880330,1,0
13880551,0,0
13880713,1,0
13880764,1,0
13881507,0,0
13881680,1,0
13881868,0,0
13881914,0,0
13882147,0,0
13882163,0,0
13882180,0,0
13883585,1,0
13883640,0,0
13883674,0,0
13883755,0,0
13884000,0,45.8
13884093,0,0
13884115,1,0
13884140,0,23.85
13884441,0,0
13884522,0,0
13884670,0,0
13884751,0,0
13885499,0,39.9
13885596,1,0
13886029,0,0
13886959,0,0
13887076,1,0
13887190,0,0
13887424,1,0
13887963,0,0
13887980,1,0
13888153,0,0
13888196,0,0
13888226,1,0
13888579,1,0
13888668,0,0
13888692,1,0
13889036,0,0
13889044,0,0
13889141,0,0
13889206,0,0
13890352,1,0
13890484,0,0
13890700,0,0
13891200,1,0
13891871,0,0
13892029,0,0
13892070,0,0
13892096,1,0
13892169,1,0
13892185,1,0
13892207,0,0
13892550,0,0
13894048,0,0
13894510,0,0
13894749,0,0
13895311,0,0
13895320,1,0
13895354,0,0
13895508,1,52.15
13896300,1,0
13896601,0,0
13897527,1,0
13897845,0,0
13897853,0,0
13898183,0,0
13898272,0,0
13898639,0,0
13899350,0,0
13900501,1,0
13900730,0,0
13901028,0,0
13901346,1,0
13901613,1,0
13901877,0,0
13902768,0,0
13903209,0,0
13903489,0,0
13903586,1,0
13903632,0,0
13903772,0,0
13904949,0,0
13905147,0,0
13905562,0,0
13905635,1,0
13906356,1,0
13906470,1,0
13906682,1,0
13906771,1,0
13907247,0,0
13913506,0,0
13917811,0,0
13917889,0,0
13919440,0,25.75
13920936,0,0
13926110,0,0
13929682,1,0
13930370,0,0
13933221,1,0
13936840,0,0
13938223,0,0
13941917,1,0
13942859,0,0
13947265,0,0
13949810,0,0
13956230,0,0
13957058,0,0
13958887,0,0
13959530,0,0
13960156,1,0
13960164,0,0
13960172,1,0
13960261,1,0
13961420,1,0
13961446,1,0
13961985,1,0
13962124,0,0
13962272,0,0
13963937,0,0
13964380,0,0
13964712,0,0
13965646,0,0
13965964,0,0
13966030,0,0
13966464,1,0
13966510,1,0
13967665,0,0
13968262,0,0
13968416,0,0
13969072,0,51.84
13969080,1,0
13969757,0,0
13969900,0,0
13970470,1,0
13970488,0,0
13970569,1,0
13971808,1,0
13972448,0,0
13972618,1,0
13973215,1,0
13973231,0,0
13973304,1,0
13973614,1,0
13974009,1,0
13974130,0,0
13974521,0,0
13975145,0,0
13976214,1,0
13976435,1,0
13977555,1,0
13977784,1,0
13977830,0,72.85
13977865,0,0
13977911,0,0
13979558,0,0
13979671,0,0
13979825,0,0
13980378,0,0
13980386,0,0
13980440,1,0
13980602,0,0
13981714,1,0
13981862,0,0
13981897,0,0
13982001,0,0
13984039,0,0
13984292,1,0
13984780,1,0
13985728,0,0
13986171,1,0
13986600,1,0
13988190,0,0
13990810,0,0
13991400,0,0
13993739,1,0
13993780,1,0
13994565,0,0
13994867,0,0
13994913,1,0
13995367,0,0
13995936,0,0
13995995,0,0
13996061,0,0
13996096,0,0
13997068,0,0
13997220,0,0
13997246,0,0
13997319,1,0
13997475,0,0
13997513,1,0
13998404,1,0
13998447,0,0
13998587,1,0
14000032,0,0
14000652,1,0
14000865,1,0
14001845,0,0
14003295,0,0
14003791,1,0
14003910,0,0
14005492,0,0
14005549,0,0
14006049,0,0
14007290,1,0
14007347,1,0
14007460,1,0
14007991,0,0
14008483,0,0
14008866,1,0
14009048,1,0
14009196,0,0
14009250,0,0
14010054,0,0
14010739,0,0
14011255,1,0
14011760,0,0
14011883,1,0
14012669,0,0
14012979,0,0
14013401,1,0
14013622,0,0
14014220,1,0
14020521,0,0
14021820,1,0
14022214,0,0
14022800,0,0
14025280,1,0
14027062,1,0
14030845,0,0
14031140,0,0
14046059,0,0
14047918,0,0
14050633,0,0
14051699,0,0
14052393,1,0
14052725,1,0
14053284,0,0
14053420,0,0
14053551,0,0
14053918,1,0
14054396,0,0
14054426,0,0
14054485,0,0
14054515,0,0
14054531,1,0
14054680,1,0
14054825,0,0
14055155,0,0
14055422,0,0
14055660,0,0
14055937,1,0
14055988,1,0
14056119,0,0
14057255,0,0
14057433,0,0
14057557,0,0
14057840,0,0
14058120,0,0
14059460,0,0
14060175,1,0
14060248,1,0
14060337,1,0
14060493,0,0
14061252,0,0
14061449,1,0
14061783,0,0
14063140,0,0
14063387,1,0
14063441,0,0
14064260,1,0
14065118,1,0
14078880,0,0
14082764,0,0
14084287,0,0
14086174,1,0
14089122,0,0
14090597,1,0
14099276,0,0
14132966,1,0
14140098,0,0
14142031,0,0
14142368,0,0
14142813,0,0
14161320,0,0
14163098,1,0
14197472,0,0
14210002,0,0
14217074,0,0
14221411,0,0
14222051,0,0
14231581,0,0
14246066,0,0
14258951,0,0
14264013,1,52.7
14269740,0,0
14279223,0,0
14279789,0,0
14295474,0,0
14298015,1,0
14302381,1,0
14306301,0,0
14313081,1,0
14314401,1,0
14316951,0,20.85
14328798,1,0
14328836,0,0
14333821,1,0
14339544,0,22.9
14340194,1,0
14341034,0,0
14359340,1,38.8
14359405,1,0
14379040,0,0
14405377,1,0
14405881,0,0
14409151,1,0
14412667,1,0
14414449,1,0
14447797,1,0
14470403,1,0
14491001,1,0
14495937,1,0
14497239,0,0
14498413,0,54.94
14504529,0,0
14516748,1,0
14519313,1,0
14523590,1,0
14527910,0,0
14530503,0,0
14536811,0,39.75
14553317,0,0
14592436,1,0
14595621,1,49.85
14630486,0,0
14639394,0,0
14663627,0,0
14679272,0,0
14679477,0,0
14679590,1,22.8
14679680,0,0
14679795,1,0
14679809,0,0
14680726,0,0
14680939,0,0
14680971,0,0
14680998,1,0
14693267,0,0
14694174,1,0
14695502,0,0
14695871,0,0
14695944,0,0
14697602,0,0
14698617,0,0
14699001,0,0
14699141,0,0
14700204,1,0
14700620,1,0
14700646,1,0
14701421,0,0
14703955,0,0
14704234,1,0
14705435,0,0
14707039,0,0
14707225,0,0
14707233,0,0
14707357,1,0
14707500,0,0
14707918,1,0
14708000,0,0
14708841,1,0
14709791,0,0
14710544,0,0
14710650,0,0
14710773,0,0
14711427,0,0
14712474,1,0
14712512,0,0
14712709,0,0
14712814,0,0
14712873,0,0
14714922,1,0
14715040,0,0
14716720,1,0
14717158,1,0
14717298,1,0
14717310,0,0
14717620,1,0
14717654,1,0
14717883,0,146.3
14717905,0,0
14718014,0,0
14718090,0,0
14718251,0,34.8
14718278,0,0
14718723,0,9.9
14718804,0,0
14718847,1,0
14719037,1,0
14719045,0,0
14719576,0,25.8
14719606,0,0
14719983,0,18.8
14720078,0,0
14720396,1,0
14720450,1,16.85
14720655,0,0
14720710,0,0
14720744,0,0
14720949,0,0
14721007,1,21.84
14721066,0,0
14721147,0,0
14721155,1,0
14721457,0,50.64
14721570,0,0
14721716,0,0
14721732,1,0
14721821,1,0
14721910,0,153.04
14722003,1,0
14722135,1,0
14722224,0,0
14722712,1,0
14722755,1,0
14722810,1,0
14723166,1,0
14723220,0,0
14723298,0,0
14723336,0,23.9
14723476,0,0
14723883,0,0
14724154,1,0
14724200,0,15.9
14724286,1,0
14724308,1,0
14724367,0,0
14724405,0,0
14724480,0,0
14724570,0,0
14724685,1,0
14724715,0,0
14724731,0,0
14724901,0,0
14725100,0,0
14725118,0,0
14725215,0,0
14725312,0,0
14725410,1,0
14725452,1,0
14725487,0,42.84
14725568,0,0
14725576,1,56.75
14725584,1,0
14725789,0,0
14725835,0,0
14725860,0,0
14726050,0,0
14726289,1,0
14726416,0,0
14726530,0,0
14726823,1,0
14726947,0,0
14726971,0,0
14727056,1,0
14727200,1,0
14727331,0,0
14727625,0,0
14727676,0,0
14727838,0,0
14727854,0,0
14728222,1,0
14728664,0,0
14728800,0,0
14729040,1,0
14729067,0,0
14729202,0,0
14729210,1,0
14729237,1,0
14729326,1,0
14729660,0,0
14729806,0,0
14729830,1,0
14729920,0,0
14730111,0,0
14730189,0,0
14730200,1,0
14730260,0,0
14730502,0,0
14730596,0,0
14730740,0,0
14730847,0,0
14731037,0,0
14731150,1,0
14731169,0,0
14731193,0,0
14731258,0,0
14731266,0,0
14731355,0,0
14731436,0,0
14731541,0,0
14731649,0,0
14731657,0,0
14731746,0,0
14731908,1,0
14732050,1,0
14732122,0,0
14732190,0,0
14732203,1,0
14732220,0,0
14732289,1,0
14732300,0,0
14732530,0,0
14732572,0,0
14732726,1,0
14733080,0,26.74
14733099,1,0
14733404,0,0
14733480,0,0
14733528,0,0
14733609,0,0
14733897,1,0
14733978,1,0
14734346,0,0
14734613,1,0
14734656,1,0
14735121,1,0
14735199,1,0
14735610,0,0
14735652,1,0
14735725,0,0
14735741,0,0
14735806,1,0
14735997,0,0
14736071,0,0
14736292,1,0
14736322,0,0
14736349,1,0
14736357,0,0
14736497,0,0
14736632,1,19.8
14736667,0,0
14736675,0,0
14736705,0,0
14736730,0,0
14736853,1,0
14737159,0,0
14737647,0,0
14737728,1,0
14738023,0,0
14738090,0,0
14738180,0,0
14738279,1,0
14738309,1,0
14738430,0,0
14738694,0,0
14738759,1,0
14739232,0,0
14739640,0,0
14739909,0,0
14740001,1,0
14740060,0,0
14740494,1,0
14740508,0,0
14740583,1,0
14740630,0,19.85
14740931,0,0
14741083,1,0
14741130,1,0
14741156,1,0
14741326,1,0
14741334,0,0
14741377,0,0
14741415,1,0
14741482,0,0
14741660,0,0
14741873,1,0
14742071,0,9.95
14742225,0,0
14742403,0,0
14742462,0,0
14742560,1,0
14742578,0,0
14742675,0,0
14742683,0,0
14742705,0,0
14742799,0,0
14742845,0,0
14743027,0,78
14743086,0,0
14743400,1,19.8
14743469,0,0
14743493,1,0
14743540,0,0
14743809,0,0
14743922,0,0
14744031,1,0
14744090,0,0
14744139,0,0
14744279,1,0
14744520,0,0
14744554,0,0
14744635,0,0
14744732,0,0
14744767,0,0
14744848,1,0
14744937,0,0
14744970,0,0
14745038,0,0
14745089,0,0
14745186,1,4.95
14745372,0,0
14745445,0,0
14745496,1,0
14745607,0,0
14745712,0,0
14745887,0,0
14745917,1,0
14746069,1,0
14746174,1,0
14746301,1,0
14746379,1,33.8
14746417,1,0
14746530,1,0
14746565,0,0
14746611,1,0
14746700,0,0
14746948,0,0
14747090,0,0
14747294,1,0
14747561,1,0
14747642,0,0
14747715,1,0
14747766,1,0
14747774,1,0
14748088,0,20.9
14748169,0,12.9
14748177,0,0
14748274,0,0
14748320,1,0
14748460,1,0
14748509,0,0
14748681,0,0
14748754,1,0
14748975,0,0
14748991,0,0
14749068,1,0
14749122,0,0
14749270,0,0
14749289,0,0
14749483,0,0
14749491,1,0
14749629,0,0
14749670,1,0
14749718,0,0
14749823,0,0
14749866,0,0
14750252,0,0
14750279,1,0
14750341,0,0
14750520,0,0
14750783,0,0
14750945,0,157.9
14750988,0,0
